103;10;1;6;"Hij is opgestaan, Hij is opgestaan,";0;;
103;10;1;7;"Hij leeft, Hij leeft!’";0;;
103;10;2;0;"De discipelen waren zo moe,";0;;
103;10;2;1;"ze treurden om de Heer.";0;;
103;10;2;2;"Waar moesten ze nu nog naar toe?";0;;
103;10;2;3;"Hun Meester was er niet meer,";0;;
103;10;2;4;"maar Maria riep plotseling:";0;;
103;10;2;5;"’Hij heeft gedaan, wat Hij gesproken heeft.";0;;
103;10;2;6;"Hij is opgestaan, Hij is opgestaan, )";0;;
103;10;2;7;"Hij leeft, Hij leeft! ) 2x";0;;
103;10;2;8;0;;;
103;11;1;0;"1 Er is iemand die vreselijk veel om je geeft.";0;;
103;11;1;1;"  Dat is Jezus, dat is Jezus.";0;;
103;11;1;2;"  Je kunt Hem niet zien, maar ik weet dat Hij leeft.";0;;
103;11;1;3;"  Dat is Jezus.";0;;
103;11;2;0;"  Ik klap in mijn handen, ik dans van plezier.";0;;
103;11;2;1;"  Hij is niet ver weg, Hij is hier, kom en kijk maar,";0;;
103;11;2;2;"  ik voel me zo rijk";0;;
103;11;2;3;"  Er is iemand die vreselijk veel om mij geeft.";0;;
103;11;2;4;"  Dat is Jezus.";0;;
103;11;3;0;"2 Er is iemand die vreselijk veel om je geeft.";0;;
103;11;3;1;"  Dat is Jezus, dat is Jezus.";0;;
103;11;3;2;"  Je kunt Hem niet zien, maar ik weet dat Hij leeft.";0;;
103;11;3;3;"  Dat is Jezus.";0;;
103;11;4;0;"  Ik klap in mijn handen, ik dans van plezier.";0;;
103;11;4;1;"  Hij is niet ver weg, Hij is hier, kom en kijk maar,";0;;
103;11;4;2;"  ik voel me zo rijk";0;;
103;11;4;3;"  Er is iemand die vreselijk veel om mij geeft.";0;;
103;11;4;4;"  Dat is Jezus.";0;;
103;12;1;0;" Omdat de Heer verrezen is,";0;;
103;12;1;1;" zingen wij in koor heel de wereld door.";0;;
103;12;1;2;" Omdat de Heer verrezen is,";0;;
103;12;1;3;" zingen wij in koor tot de wereld hoort";0;;
103;12;1;4;" dat de Heer verrezen is.";0;;
103;12;1;5;"   Zeg het voort, (2x)  zeg het voort, (2x)";0;;
103;12;1;6;"   geef het door dat de Heer verrezen is.";0;;
103;12;1;7;"   Zeg het hier, (2x)  zeg het daar, (2x)";0;;
103;12;1;8;"   want het Woord is waar!";0;;
103;12;2;0;" Omdat de Heer verheerlijkt is,";0;;
103;12;2;1;" zingen wij in koor heel de wereld door.";0;;
103;12;2;2;" Omdat de Heer verheerlijkt is,";0;;
103;12;2;3;" zingen wij in koor tot de wereld hoort";0;;
103;12;2;4;" dat de Heer verheerlijkt is.";0;;
103;12;2;5;"   Zeg het voort, (2x)  zeg het voort, (2x)";0;;
103;12;2;6;"   geef het door dat de Heer verheerlijkt is.";0;;
103;12;2;7;"   Zeg het hier, (2x)  zeg het daar, (2x)";0;;
103;12;2;8;"   want het Woord is waar!";0;;
103;12;3;0;" Omdat de Geest gekomen is,";0;;
103;12;3;1;" zingen wij in koor heel de wereld door.";0;;
103;12;3;2;" Omdat de Geest gekomen is,";0;;
103;12;3;3;" zingen wij in koor tot de wereld hoort";0;;
103;12;3;4;" dat de Geest gekomen is.";0;;
103;12;3;5;"   Zeg het voort, (2x)  zeg het voort, (2x)";0;;
103;12;3;6;"   geef het door dat de Geest gekomen is.";0;;
103;12;3;7;"   Zeg het hier, (2x)  zeg het daar, (2x)";0;;
103;12;3;8;"   want het Woord is waar!";0;;
103;13;1;0;"Antifoon:";0;;
103;13;"a";1;0;"A - Allen;  M = Mannen;  V=Vrouwen";0;
103;13;1;1;0;;;
103;13;"a";1;1;0;;
103;13;1;2;"  De Heer is waarlijk opgestaan, halleluja!";0;;
103;13;"a";1;2;"[Allen]";0;
103;13;"a";1;3;"De Heer is waarlijk opgestaan, halleluja!";0;
103;13;2;0;"1. Jezus deed de dood te niet.";0;;
103;13;"a";2;0;"M  1 Jezus deed de dood te niet.";0;
103;13;2;1;"  Zing daarom het hoogste lied.";0;;
103;13;"a";2;1;"        Zing daarom het hoogste lied.";0;
103;13;2;2;"  De Heer is waarlijk opgestaan, halleluja!";0;;
103;13;"a";2;2;0;;
103;13;"a";2;3;"A      De Heer is waarlijk opgestaan, halleluja!";0;
103;13;3;0;"2  Vrouwen uit Jeruzalem,";0;;
103;13;"a";3;0;"V   2  Vrouwen uit Jeruzalem,";0;
103;13;3;1;"  kwamen vroeg en zochten Hem.";0;;
103;13;"a";3;1;"         kwamen vroeg en zochten Hem.";0;
103;13;3;2;"  De Heer is waarlijk opgestaan, halleluja!";0;;
103;13;"a";3;2;0;;
103;13;"a";3;3;"A      De Heer is waarlijk opgestaan, halleluja!";0;
103;13;4;0;"3  En hoe groot was hun verdriet,";0;;
103;13;"a";4;0;"A   3  En hoe groot was hun verdriet,";0;
103;13;4;1;"  want zij vonden Jezus niet.";0;;
103;13;"a";4;1;"         want zij vonden Jezus niet.";0;
103;13;4;2;"  De Heer is waarlijk opgestaan, halleluja!";0;;
103;13;"a";4;2;0;;
103;13;"a";4;3;"        De Heer is waarlijk opgestaan, halleluja!";0;
103;13;5;0;"4 Maar een engel sprak hen aan:";0;;
103;13;"a";5;0;"M   4  Maar een engel sprak hen aan:";0;
103;13;5;1;"  ‘Die gij zoekt, is opgestaan!’";0;;
103;13;"a";5;1;"         ‘Die gij zoekt, is opgestaan!’";0;
103;13;5;2;"  De Heer is waarlijk opgestaan, halleluja!";0;;
103;13;"a";5;2;0;;
103;13;"a";5;3;"A      De Heer is waarlijk opgestaan, halleluja!";0;
103;13;6;0;"5 ‘Denkt toch aan Zijn eigen woord,";0;;
103;13;"a";6;0;"V   5 ‘Denkt toch aan Zijn eigen woord,";0;
103;13;6;1;"  dat gij vroeger hebt gehoord’";0;;
103;13;"a";6;1;"        dat gij vroeger hebt gehoord’";0;
103;13;6;2;"  De Heer is waarlijk opgestaan, halleluja!";0;;
103;13;"a";6;2;0;;
103;13;"a";6;3;"A      De Heer is waarlijk opgestaan, halleluja!";0;
103;13;7;0;"6 ‘Hij, de grote Mensenzoon,";0;;
103;13;"a";7;0;"A   6 ‘Hij, de grote Mensenzoon,";0;
103;13;7;1;"  gaat door ’t graf heen naar Zijn troon.’";0;;
103;13;"a";7;1;"         gaat door ’t graf heen naar Zijn troon.’";0;
103;13;7;2;"  De Heer is waarlijk opgestaan, halleluja!";0;;
103;13;"a";7;2;0;;
103;13;"a";7;3;"       De Heer is waarlijk opgestaan, halleluja!";0;
103;13;8;0;"7 ‘Zoekt Hem bij de doden niet,";0;;
103;13;"a";8;0;"A    7 ‘Zoekt Hem bij de doden niet,";0;
103;13;8;1;"  maar zingt mee het hoogste lied.’";0;;
103;13;"a";8;1;"          maar zingt mee het hoogste lied.’";0;
103;13;8;2;"  De Heer is waarlijk opgestaan, halleluja!";0;;
103;13;"a";8;2;0;;
103;13;8;3;0;;;
103;13;"a";8;3;"       De Heer is waarlijk opgestaan, halleluja!";0;
103;14;1;0;"1 Toen de Heer was opgestaan,";0;;
103;14;1;1;"  is Hij weer teruggegaan,";0;;
103;14;1;2;"  naar Zijn Vader in de hemel,";0;;
103;14;1;3;"  daar kwam Hij vandaan.";0;;
103;14;1;4;"  Daar zit Hij nu op de troon,";0;;
103;14;1;5;"  om te helpen en te troosten.";0;;
103;14;2;0;"Refrein:";0;;
103;14;2;1;"  Glorie voor de allerhoogste God!";0;;
103;14;2;2;"  Glorie voor de allerhoogste God!";0;;
103;14;3;0;"2 Toen de Heer was opgestaan,";0;;
103;14;3;1;"  is Hij weer teruggegaan";0;;
103;14;3;2;"  naar Zijn Vader in de hemel,";0;;
103;14;3;3;"  daar kwam Hij vandaan.";0;;
103;14;3;4;"  Hij regeert met vaste hand";0;;
103;14;3;5;"  van het westen tot het oosten.";0;;
103;14;4;0;"Refrein:";0;;
103;14;4;1;"  Glorie voor de allerhoogste God!";0;;
103;14;4;2;"  Glorie voor de allerhoogste God!";0;;
103;14;5;0;"3 Toen de Heer was opgestaan,";0;;
103;14;5;1;"  is Hij weer teruggegaan,";0;;
103;14;5;2;"  naar Zijn Vader in de hemel,";0;;
103;14;5;3;"  daar kwam Hij vandaan.";0;;
103;14;5;4;"  Wat Hij eenmaal heeft gezaaid,";0;;
103;14;5;5;"  zal Hij nu met blijdschap oogsten.";0;;
103;14;6;0;"Refrein:";0;;
103;14;6;1;"  Glorie voor de allerhoogste God!";0;;
103;14;6;2;"  Glorie voor de allerhoogste God!";0;;
103;15;1;0;"De Heer is opgetogen.";0;;
103;15;1;1;"Hij steeg boven ons uit.";0;;
103;15;1;2;"Wij staan met onze ogen";0;;
103;15;1;3;"voor een beslagen ruit.";0;;
103;15;1;4;"Daarop heeft Hij geschreven:";0;;
103;15;1;5;"Ik laat je niet alleen.";0;;
103;15;1;6;"Een glimlach van zijn vrede";0;;
103;15;1;7;"valt door die woorden heen.";0;;
103;15;2;0;"De Heer is in de wolken,";0;;
103;15;2;1;"onttrokken aan ons oog.";0;;
103;15;2;2;"Maar hij heeft alle volken";0;;
103;15;2;3;"Zijn koninkrijk beloofd.";0;;
103;15;2;4;"Al blijft Hij nu verborgen";0;;
103;15;2;5;"in teken en in taal,";0;;
103;15;2;6;"straks, op de nieuwe morgen,";0;;
103;15;2;7;"zien wij Hem allemaal.";0;;
103;16;1;0;" Vuur uit de hemel,";0;;
103;16;1;1;" breng vuur in mijn hart.";0;;
103;16;1;2;" Vuur uit de hemel,";0;;
103;16;1;3;" breng vuur in mijn hart.";0;;
103;16;1;4;"    Maak mij warm, maak mij zacht";0;;
103;16;1;5;"    dat ik leef uit Uw kracht";0;;
103;16;1;6;">>>";0;;
103;16;2;0;" Vuur uit de hemel,";0;;
103;16;2;1;" breng vuur in mijn hart.";0;;
103;16;2;2;" Vuur uit de hemel,";0;;
103;16;2;3;" breng vuur in mijn hart.";0;;
103;16;2;4;"    Maak mij vol van Uw Geest,";0;;
103;16;2;5;"    maak mij klaar voor het feest.";0;;
103;16;2;6;">>>";0;;
103;16;3;0;" Vuur uit de hemel,";0;;
103;16;3;1;" breng vuur in mijn hart.";0;;
103;16;3;2;" Vuur uit de hemel,";0;;
103;16;3;3;" breng vuur in mijn hart.";0;;
103;16;3;4;"    Geef mij licht uit Uw bron";0;;
103;16;3;5;"    dat ik straal als de zon.";0;;
103;16;3;6;">>>";0;;
103;16;4;0;" Vuur uit de hemel,";0;;
103;16;4;1;" breng vuur in mijn hart.";0;;
103;16;4;2;" Vuur uit de hemel,";0;;
103;16;4;3;" breng vuur in mijn hart.";0;;
103;17;1;0;"1 Omdat de Heer verrezen is,";0;;
103;17;1;1;"  zingen wij in koor";0;;
103;17;1;2;"  heel de wereld door.";0;;
103;17;1;3;"  Omdat de Heer verrezen is,";0;;
103;17;1;4;"  zingen wij in koor";0;;
103;17;1;5;"  tot de wereld hoort";0;;
103;17;1;6;"  dat de Heer verrezen is.";0;;
103;17;2;0;"Refrein:";0;;
103;17;2;1;"  Zeg het voort, (2x)  zeg het voort, (2x)";0;;
103;17;2;2;"  geef het door dat de Heer verrezen is.";0;;
103;17;2;3;"  Zeg het hier, (2x)  zeg het daar, (2x)";0;;
103;17;2;4;"  want het Woord is waar!";0;;
103;17;3;0;"2 Omdat de Heer verheerlijkt is,";0;;
103;17;3;1;"  zingen wij in koor";0;;
103;17;3;2;"  heel de wereld door.";0;;
103;17;3;3;"  Omdat de Heer verheerlijkt is,";0;;
103;17;3;4;"  zingen wij in koor";0;;
103;17;3;5;"  tot de wereld hoort";0;;
103;17;3;6;"  Dat de Heer verheerlijkt is.";0;;
103;17;3;7;"Refrein:";0;;
103;17;3;8;"  Zeg het voort, (2x)  zeg het voort, (2x)";0;;
103;17;3;9;"  geef het door dat de Heer verrezen is.";0;;
103;17;3;10;"  Zeg het hier, (2x)  zeg het daar, (2x)";0;;
103;17;3;11;"  want het Woord is waar!";0;;
103;17;4;0;"3 Omdat de Geest gekomen is,";0;;
103;17;4;1;"  zingen wij in koor";0;;
103;17;4;2;"  heel de wereld door.";0;;
103;17;4;3;"  Omdat de Geest gekomen is,";0;;
103;17;4;4;"  zingen wij in koor";0;;
103;17;4;5;"  tot de wereld hoort";0;;
103;17;4;6;"  dat de Geest gekomen is.";0;;
103;17;5;0;"Refrein:";0;;
103;17;5;1;"  Zeg het voort, (2x)  zeg het voort, (2x)";0;;
103;17;5;2;"  geef het door dat de Heer verrezen is.";0;;
103;17;5;3;"  Zeg het hier, (2x)  zeg het daar, (2x)";0;;
103;17;5;4;"  want het Woord is waar!";0;;
103;18;1;0;"Refrein:";0;;
103;18;1;1;"  Liefde, blijdschap, vrede,";0;;
103;18;1;2;"  Goedheid en ook trouw.";0;;
103;18;1;3;"  Wil de Heer je leren,";0;;
103;18;1;4;"  Door de Heil’ge Geest in jou.";0;;
103;18;2;0;"1 Het is vaak moeilijk om goed te doen";0;;
103;18;2;1;"  en echt voor God te leven.";0;;
103;18;2;2;"  Daarom heeft de Heer, als hulp voor ons";0;;
103;18;2;3;"  Zijn Heil’ge Geest gegeven.";0;;
103;18;3;0;"Refrein";0;;
103;18;3;1;"  Liefde, blijdschap, vrede,";0;;
103;18;3;2;"  Goedheid en ook trouw.";0;;
103;18;3;3;"  Wil de Heer je leren,";0;;
103;18;3;4;"  Door de Heil’ge Geest in jou.";0;;
103;18;4;0;"2 Waar je ook bent en wat je ook doet,";0;;
103;18;4;1;"  Hij wil je steeds weer leren";0;;
103;18;4;2;"  Om door je hele doen en laten heen,";0;;
103;18;4;3;"  de Vader te vereren.";0;;
103;18;5;0;"Refrein";0;;
103;18;5;1;"  Liefde, blijdschap, vrede,";0;;
103;18;5;2;"  Goedheid en ook trouw.";0;;
103;18;5;3;"  Wil de Heer je leren,";0;;
103;18;5;4;"  Door de Heil’ge Geest in jou.";0;;
